Siedlungflächenteil im Überschwemmungsgebiet (2020)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

1;07131;Ahrweiler;5,5 
2;09771;Aichach-Friedberg;2,7 
3;08425;Alb-Donau-Kreis;2,4 
4;16077;Altenburger Land;3,4 
5;07132;Altenkirchen (Westerwald);3,2 
6;15081;Altmarkkreis Salzwedel;0,9 
7;09171;Altötting;0,9 
8;07331;Alzey-Worms;11,9 
9;09361;Amberg;1,9 
10;09371;Amberg-Sulzbach;1,5 
11;03451;Ammerland;0,1 
12;15082;Anhalt-Bitterfeld;1,1 
13;09561;Ansbach;2,1 
14;09571;Ansbach (Landkreis);1,8 
15;09661;Aschaffenburg;2,6 
16;09671;Aschaffenburg (Landkreis);1,8 
17;09761;Augsburg;0,0 
18;09772;Augsburg (Landkreis);1,9 
19;03452;Aurich;0,0 
20;07332;Bad Dürkheim;1,9 
21;09672;Bad Kissingen;3,6 
22;07133;Bad Kreuznach;8,6 
23;09173;Bad Tölz-Wolfratshausen;1,0 
24;08211;Baden-Baden;2,7 
25;09461;Bamberg;1,1 
26;09471;Bamberg (Landkreis);5,0 
27;12060;Barnim;0,0 
28;14625;Bautzen;2,6 
29;09462;Bayreuth;0,9 
30;09472;Bayreuth (Landkreis);1,1 
31;09172;Berchtesgadener Land;1,0 
32;06431;Bergstraße;1,2 
33;11000;Berlin;0,1 
34;07231;Bernkastel-Wittlich;5,6 
35;08426;Biberach;1,9 
36;05711;Bielefeld;0,7 
37;07134;Birkenfeld;2,7 
38;05911;Bochum;0,8 
39;08435;Bodenseekreis;2,9 
40;05314;Bonn;3,9 
41;05554;Borken;1,4 
42;05512;Bottrop;0,1 
43;12051;Brandenburg an der Havel;4,7 
44;03101;Braunschweig;1,6 
45;08315;Breisgau-Hochschwarzwald;2,7 
46;04011;Bremen;0,0 
47;04012;Bremerhaven;0,0 
48;15084;Burgenlandkreis;2,5 
49;08115;Böblingen;1,1 
50;15083;Börde;1,4 
51;08235;Calw;1,3 
52;03351;Celle;5,4 
53;09372;Cham;1,3 
54;14511;Chemnitz;3,1 
55;03453;Cloppenburg;0,6 
56;09463;Coburg;3,2 
57;09473;Coburg (Landkreis);1,0 
58;07135;Cochem-Zell;8,8 
59;05558;Coesfeld;0,8 
60;12052;Cottbus;0,0 
61;03352;Cuxhaven;0,1 
62;09174;Dachau;2,3 
63;12061;Dahme-Spreewald;0,3 
64;06411;Darmstadt;0,2 
65;06432;Darmstadt-Dieburg;1,8 
66;09271;Deggendorf;11,2 
67;03401;Delmenhorst;0,2 
68;15001;Dessau-Roßlau;1,9 
69;03251;Diepholz;0,8 
70;09773;Dillingen a.d.Donau;4,6 
71;09279;Dingolfing-Landau;2,5 
72;01051;Dithmarschen;0,0 
73;09779;Donau-Ries;3,1 
74;07333;Donnersbergkreis;1,0 
75;05913;Dortmund;0,2 
76;14612;Dresden;7,0 
77;05112;Duisburg;1,4 
78;05358;Düren;1,0 
79;05111;Düsseldorf;1,5 
80;09175;Ebersberg;0,8 
81;16061;Eichsfeld;1,5 
82;09176;Eichstätt;2,1 
83;07232;Eifelkreis Bitburg-Prüm;1,4 
84;12062;Elbe-Elster;6,4 
85;03402;Emden;0,0 
86;08316;Emmendingen;3,9 
87;03454;Emsland;2,2 
88;05954;Ennepe-Ruhr-Kreis;1,3 
89;08236;Enzkreis;2,1 
90;09177;Erding;1,1 
91;16051;Erfurt;1,7 
92;09562;Erlangen;0,8 
93;09572;Erlangen-Höchstadt;1,3 
94;14521;Erzgebirgskreis;2,6 
95;05113;Essen;2,1 
96;08116;Esslingen;4,1 
97;05366;Euskirchen;2,1 
98;01001;Flensburg;0,0 
99;09474;Forchheim;1,6 
100;07311;Frankenthal (Pfalz);39,6 
101;12053;Frankfurt (Oder);0,0 
102;06412;Frankfurt am Main;1,4 
103;08311;Freiburg im Breisgau;2,1 
104;09178;Freising;2,2 
105;08237;Freudenstadt;2,2 
106;09272;Freyung-Grafenau;0,2 
107;03455;Friesland;0,0 
108;06631;Fulda;0,8 
109;09179;Fürstenfeldbruck;4,0 
110;09563;Fürth;1,2 
111;09573;Fürth (Landkreis);0,7 
112;09180;Garmisch-Partenkirchen;1,5 
113;05513;Gelsenkirchen;0,1 
114;16052;Gera;7,9 
115;07334;Germersheim;27,8 
116;06531;Gießen;3,5 
117;03151;Gifhorn;0,7 
118;03153;Goslar;1,1 
119;16067;Gotha;0,9 
120;03456;Grafschaft Bentheim;1,1 
121;16076;Greiz;1,9 
122;06433;Groß-Gerau;2,4 
123;08117;Göppingen;3,6 
124;14626;Görlitz;2,8 
125;03159;Göttingen;2,5 
126;09774;Günzburg;4,5 
127;05754;Gütersloh;1,8 
128;05914;Hagen;1,5 
129;15002;Halle (Saale);1,3 
130;02000;Hamburg;0,3 
131;03252;Hameln-Pyrmont;4,9 
132;05915;Hamm;0,5 
133;03353;Harburg;1,2 
134;15085;Harz;2,7 
135;12063;Havelland;0,1 
136;09674;Haßberge;5,0 
137;03358;Heidekreis;1,2 
138;08221;Heidelberg;1,7 
139;08135;Heidenheim;1,0 
140;08121;Heilbronn;2,0 
141;08125;Heilbronn (Landkreis);3,0 
142;05370;Heinsberg;1,1 
143;03154;Helmstedt;1,1 
144;05758;Herford;1,7 
145;05916;Herne;0,4 
146;06632;Hersfeld-Rotenburg;2,3 
147;01053;Herzogtum Lauenburg;0,1 
148;16069;Hildburghausen;7,9 
149;03254;Hildesheim;4,1 
150;05958;Hochsauerlandkreis;1,2 
151;06434;Hochtaunuskreis;1,2 
